snapshot_id,date,store_id,product_id,opening_stock,received_units,wastage_units,sold_units,closing_stock,demand_units,replenishment_failed,average_demand,demand_std,sold_units_period,average_stock,historical_stockout_rate,replenishment_failures,recent_demand,sku,product,category_id,supplier_id,brand_tier,pack_size,price_inr,unit_cost_inr,shelf_days,supplier,lead_days,demand_trend,planning_demand,safety_stock,reorder_point,target_stock,reorder_quantity,days_of_inventory,inventory_turnover,inventory_value_inr,excess_units,excess_inventory_inr,expected_overstock_risk,health,velocity,slow_moving_value_inr,dead_stock_value_inr,inventory_at_risk_inr,risk_score,risk_level,expected_stockout_date,revenue_at_risk_inr,margin_at_risk_inr,risk_drivers
38080,2026-04-30,0,0,346,139,0,134,351,134,1,155.85714285714286,27.01126553141236,4064,245.14285714285714,0.10714285714285714,10,156.0,SC-0000,Vegetable box 1,0,0,0,1,35.0,24.5,5,Harvest Circle,1,0.1428571428571388,156.0,45.0,201.0,1293.0,0,2.2520623281393215,16.57808857808858,8599.5,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 351; daily planning demand 156.00; lead 1 days; safety 45; failed replenishments 10
38178,2026-04-30,2,18,38,10,0,10,38,10,0,15.357142857142858,4.707868006223324,402,22.928571428571427,0.07142857142857142,6,12.428571428571429,SC-0018,Pantry pack 5,2,2,2,3,561.0,364.65,120,Grain Yard,3,-2.928571428571429,15.357142857142858,14.0,61.0,168.0,130,2.474418604651163,17.532710280373834,13856.699999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,36.7,MEDIUM,2026-05-02,4528.0714285714275,1584.8249999999998,Stock 38; daily planning demand 15.36; lead 3 days; safety 14; failed replenishments 6
38179,2026-04-30,2,19,27,0,0,14,13,14,0,13.714285714285714,4.462661080044497,379,16.821428571428573,0.07142857142857142,2,12.571428571428571,SC-0019,Home care pack 5,3,3,1,3,608.0,346.56,365,Everyday Works,5,-1.1428571428571423,13.714285714285714,17.0,86.0,182.0,169,0.9479166666666667,22.530785562632694,4505.28,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,84.8,CRITICAL,2026-04-30,33787.42857142857,14528.594285714285,Stock 13; daily planning demand 13.71; lead 5 days; safety 17; failed replenishments 2
38180,2026-04-30,2,20,38,5,0,11,32,11,0,12.892857142857142,4.693094104653376,361,25.928571428571427,0.0,7,11.571428571428571,SC-0020,Vegetable box 6,0,0,1,3,142.0,99.4,5,Harvest Circle,1,-1.3214285714285712,12.892857142857142,8.0,21.0,112.0,0,2.4819944598337953,13.922865013774105,3180.8,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 32; daily planning demand 12.89; lead 1 days; safety 8; failed replenishments 7
38181,2026-04-30,2,21,28,16,0,7,37,7,1,11.857142857142858,3.9319610196843837,333,23.178571428571427,0.0,8,11.857142857142858,SC-0021,Breakfast pack 6,1,1,1,3,243.0,199.26,10,Morning Mill,2,0.0,11.857142857142858,10.0,34.0,117.0,0,3.120481927710843,14.366718027734978,7372.62,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-03,0.0,0.0,Stock 37; daily planning demand 11.86; lead 2 days; safety 10; failed replenishments 8
38182,2026-04-30,2,22,31,8,0,20,19,20,0,11.0,3.8297084310253524,319,20.214285714285715,0.03571428571428571,8,13.142857142857142,SC-0022,Pantry pack 6,2,2,0,2,220.0,143.0,120,Grain Yard,3,2.1428571428571423,13.142857142857142,11.0,51.0,143.0,124,1.7272727272727273,15.780918727915193,2717.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,62.3,HIGH,2026-05-01,4494.285714285715,1573.0000000000002,Stock 19; daily planning demand 13.14; lead 3 days; safety 11; failed replenishments 8
38183,2026-04-30,2,23,1,36,0,11,26,11,1,10.892857142857142,4.810014904991813,310,14.428571428571429,0.03571428571428571,5,9.0,SC-0023,Home care pack 6,3,3,2,3,765.0,436.05,365,Everyday Works,5,-1.8928571428571423,10.892857142857142,18.0,73.0,149.0,123,2.3868852459016394,21.485148514851485,11337.300000000001,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,64.1,HIGH,2026-05-02,21775.178571428565,9363.326785714284,Stock 26; daily planning demand 10.89; lead 5 days; safety 18; failed replenishments 5
38184,2026-04-30,2,24,26,9,0,14,21,14,0,9.571428571428571,4.031621045431757,268,24.857142857142858,0.0,2,9.571428571428571,SC-0024,Vegetable box 7,0,0,2,2,119.0,83.3,5,Harvest Circle,1,0.0,9.571428571428571,7.0,17.0,84.0,0,2.1940298507462686,10.781609195402298,1749.3,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 21; daily planning demand 9.57; lead 1 days; safety 7; failed replenishments 2
38185,2026-04-30,2,25,22,0,0,10,12,10,0,9.142857142857142,3.1822922755435474,248,19.071428571428573,0.10714285714285714,6,9.142857142857142,SC-0025,Breakfast pack 7,1,1,1,1,81.0,66.42,10,Morning Mill,2,0.0,9.142857142857142,8.0,27.0,91.0,79,1.3125,13.00374531835206,797.04,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,54.3,HIGH,2026-05-01,509.14285714285705,91.64571428571426,Stock 12; daily planning demand 9.14; lead 2 days; safety 8; failed replenishments 6
38186,2026-04-30,2,26,23,10,0,7,26,7,0,9.071428571428571,3.8386781234494944,251,19.642857142857142,0.03571428571428571,7,8.714285714285714,SC-0026,Pantry pack 7,2,2,1,3,446.0,289.9,120,Grain Yard,3,-0.35714285714285765,9.071428571428571,11.0,39.0,102.0,76,2.866141732283465,12.77818181818182,7537.4,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,32.0,MEDIUM,2026-05-02,541.571428571429,189.55000000000018,Stock 26; daily planning demand 9.07; lead 3 days; safety 11; failed replenishments 7
38187,2026-04-30,2,27,22,14,0,10,26,10,1,9.178571428571429,3.559583531908603,231,16.0,0.10714285714285714,8,8.857142857142858,SC-0027,Home care pack 7,3,3,2,2,510.0,290.7,365,Everyday Works,5,-0.3214285714285712,9.178571428571429,14.0,60.0,125.0,99,2.8326848249027234,14.4375,7558.2,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,56.6,HIGH,2026-05-02,10145.357142857145,4362.503571428572,Stock 26; daily planning demand 9.18; lead 5 days; safety 14; failed replenishments 8
38188,2026-04-30,2,28,10,0,0,10,0,11,0,9.571428571428571,4.29839394148448,267,17.857142857142858,0.03571428571428571,5,11.0,SC-0028,Vegetable box 8,0,0,1,1,47.0,32.9,5,Harvest Circle,1,1.4285714285714288,11.0,8.0,19.0,96.0,96,0.0,14.952,0.0,0.0,0.0,False,Critical Stock,Fast Moving,0.0,0.0,0.0,100.0,CRITICAL,2026-04-30,517.0,155.10000000000002,Stock 0; daily planning demand 11.00; lead 1 days; safety 8; failed replenishments 5
38189,2026-04-30,2,29,16,16,0,10,22,10,1,7.857142857142857,3.450327796711771,218,18.071428571428573,0.03571428571428571,8,9.285714285714286,SC-0029,Breakfast pack 8,1,1,1,2,162.0,132.84,10,Morning Mill,2,1.4285714285714297,9.285714285714286,9.0,28.0,93.0,71,2.8000000000000003,12.063241106719367,2922.48,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,20.2,LOW,2026-05-02,0.0,0.0,Stock 22; daily planning demand 9.29; lead 2 days; safety 9; failed replenishments 8
38190,2026-04-30,2,30,6,14,0,11,9,11,0,7.892857142857143,3.593608376551508,220,15.678571428571429,0.03571428571428571,4,9.571428571428571,SC-0030,Pantry pack 8,2,2,1,3,446.0,289.9,120,Grain Yard,3,1.678571428571428,9.571428571428571,11.0,40.0,107.0,98,1.1402714932126696,14.031890660592255,2609.1,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,77.3,CRITICAL,2026-04-30,8792.57142857143,3077.4000000000005,Stock 9; daily planning demand 9.57; lead 3 days; safety 11; failed replenishments 4
38191,2026-04-30,2,31,2,0,0,2,0,7,0,9.178571428571429,3.8398839819334376,231,9.535714285714286,0.2857142857142857,8,10.428571428571429,SC-0031,Home care pack 8,3,3,0,1,150.0,85.5,365,Everyday Works,5,1.25,10.428571428571429,15.0,68.0,141.0,141,0.0,24.224719101123593,0.0,0.0,0.0,False,Critical Stock,Fast Moving,0.0,0.0,0.0,100.0,CRITICAL,2026-04-30,7821.428571428572,3363.214285714286,Stock 0; daily planning demand 10.43; lead 5 days; safety 15; failed replenishments 8
38192,2026-04-30,2,32,22,4,0,19,7,19,0,8.0,3.839367231815777,224,15.964285714285714,0.0,6,8.428571428571429,SC-0032,Vegetable box 9,0,0,0,2,70.0,49.0,5,Harvest Circle,1,0.4285714285714288,8.428571428571429,7.0,16.0,75.0,68,0.875,14.031319910514542,343.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,54.6,HIGH,2026-04-30,100.00000000000001,30.000000000000007,Stock 7; daily planning demand 8.43; lead 1 days; safety 7; failed replenishments 6
38193,2026-04-30,2,33,12,0,0,5,7,5,1,7.571428571428571,3.293411733531179,216,13.607142857142858,0.0,9,6.428571428571429,SC-0033,Breakfast pack 9,1,1,1,1,81.0,66.42,10,Morning Mill,2,-1.1428571428571423,7.571428571428571,8.0,24.0,77.0,70,0.9245283018867925,15.874015748031496,464.94,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,69.8,HIGH,2026-04-30,659.5714285714286,118.72285714285712,Stock 7; daily planning demand 7.57; lead 2 days; safety 8; failed replenishments 9
38194,2026-04-30,2,34,19,0,0,2,17,2,0,7.821428571428571,3.7717622507510304,221,11.071428571428571,0.0,4,6.428571428571429,SC-0034,Pantry pack 9,2,2,2,3,561.0,364.65,120,Grain Yard,3,-1.3928571428571423,7.821428571428571,11.0,35.0,90.0,73,2.17351598173516,19.961290322580645,6199.049999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,50.7,HIGH,2026-05-02,3626.4642857142862,1269.2625000000003,Stock 17; daily planning demand 7.82; lead 3 days; safety 11; failed replenishments 4
38195,2026-04-30,2,35,1,8,0,7,2,7,1,7.464285714285714,2.9997795333452832,201,10.0,0.17857142857142858,6,9.857142857142858,SC-0035,Home care pack 9,3,3,0,2,300.0,171.0,365,Everyday Works,5,2.3928571428571432,9.857142857142858,12.0,62.0,131.0,129,0.2679425837320574,20.1,342.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,96.7,CRITICAL,2026-04-30,14185.714285714288,6099.857142857144,Stock 2; daily planning demand 9.86; lead 5 days; safety 12; failed replenishments 6
38196,2026-04-30,2,36,20,0,0,2,18,2,0,6.0,3.220305943597653,168,15.0,0.0,8,4.857142857142857,SC-0036,Vegetable box 10,0,0,2,1,60.0,42.0,5,Harvest Circle,1,-1.1428571428571432,6.0,6.0,12.0,54.0,0,3.0,11.2,756.0,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-03,0.0,0.0,Stock 18; daily planning demand 6.00; lead 1 days; safety 6; failed replenishments 8
38197,2026-04-30,2,37,12,0,0,9,3,9,0,6.714285714285714,2.7332946183862927,188,13.75,0.0,5,7.857142857142857,SC-0037,Breakfast pack 10,1,1,2,1,102.0,83.64,10,Morning Mill,2,1.1428571428571423,7.857142857142857,7.0,23.0,78.0,75,0.44680851063829785,13.672727272727272,250.92000000000002,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,86.8,CRITICAL,2026-04-30,1296.857142857143,233.4342857142857,Stock 3; daily planning demand 7.86; lead 2 days; safety 7; failed replenishments 5
38198,2026-04-30,2,38,7,8,0,3,12,3,0,6.964285714285714,4.272930669685212,174,10.0,0.14285714285714285,10,7.428571428571429,SC-0038,Pantry pack 10,2,2,0,2,220.0,143.0,120,Grain Yard,3,0.4642857142857144,7.428571428571429,13.0,36.0,88.0,76,1.723076923076923,17.4,1716.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,66.0,HIGH,2026-05-01,2262.8571428571427,791.9999999999999,Stock 12; daily planning demand 7.43; lead 3 days; safety 13; failed replenishments 10
38199,2026-04-30,2,39,16,11,0,9,18,9,0,6.535714285714286,3.3275743902655766,175,9.392857142857142,0.14285714285714285,3,6.428571428571429,SC-0039,Home care pack 10,3,3,1,3,608.0,346.56,365,Everyday Works,5,-0.10714285714285676,6.535714285714286,13.0,46.0,92.0,74,2.7540983606557377,18.631178707224336,6238.08,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,60.6,HIGH,2026-05-02,8924.57142857143,3837.565714285715,Stock 18; daily planning demand 6.54; lead 5 days; safety 13; failed replenishments 3
38200,2026-04-30,3,0,336,149,0,126,359,126,0,151.85714285714286,24.874074389202438,4252,290.39285714285717,0.0,7,159.57142857142858,SC-0000,Vegetable box 1,0,0,0,1,35.0,24.5,5,Harvest Circle,1,7.714285714285722,159.57142857142858,42.0,202.0,1319.0,0,2.3640639698965193,14.642233427622678,8795.5,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 359; daily planning demand 159.57; lead 1 days; safety 42; failed replenishments 7
38201,2026-04-30,3,1,237,94,0,97,234,97,0,105.46428571428571,25.999262301296937,2953,194.60714285714286,0.0,5,111.28571428571429,SC-0001,Breakfast pack 1,1,1,2,3,306.0,250.92,10,Morning Mill,2,5.821428571428584,111.28571428571429,61.0,284.0,1063.0,829,2.218760582458517,15.174160396403009,58715.28,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,17.5,LOW,2026-05-02,0.0,0.0,Stock 234; daily planning demand 111.29; lead 2 days; safety 61; failed replenishments 5
38202,2026-04-30,3,2,175,70,0,68,177,68,0,81.25,14.718657849440241,2279,142.39285714285714,0.0,3,80.0,SC-0002,Pantry pack 1,2,2,1,3,446.0,289.9,120,Grain Yard,3,-1.25,81.25,43.0,287.0,856.0,679,2.1784615384615384,16.0050163029847,51312.299999999996,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,38.3,MEDIUM,2026-05-02,29770.5,10419.675000000001,Stock 177; daily planning demand 81.25; lead 3 days; safety 43; failed replenishments 3
38203,2026-04-30,3,3,56,97,0,72,81,72,0,64.82142857142857,11.431125706623776,1799,92.53571428571429,0.07142857142857142,4,70.42857142857143,SC-0003,Home care pack 1,3,3,1,2,405.0,230.85,365,Everyday Works,5,5.607142857142861,70.42857142857143,43.0,396.0,889.0,808,1.2495867768595041,19.441142416055577,18698.85,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,79.5,CRITICAL,2026-05-01,109812.85714285716,47219.52857142858,Stock 81; daily planning demand 70.43; lead 5 days; safety 43; failed replenishments 4
38204,2026-04-30,3,4,116,60,0,46,130,46,0,54.214285714285715,11.979479809571718,1518,112.17857142857143,0.0,5,55.285714285714285,SC-0004,Vegetable box 2,0,0,1,1,47.0,32.9,5,Harvest Circle,1,1.0714285714285694,55.285714285714285,20.0,76.0,463.0,0,2.3978919631093545,13.531996179560648,4277.0,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 130; daily planning demand 55.29; lead 1 days; safety 20; failed replenishments 5
38205,2026-04-30,3,5,92,50,0,35,107,35,1,44.0,9.962894120648842,1232,95.0,0.0,4,42.57142857142857,SC-0005,Breakfast pack 2,1,1,2,3,306.0,250.92,10,Morning Mill,2,-1.4285714285714306,44.0,24.0,112.0,420.0,313,2.4318181818181817,12.968421052631578,26848.44,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,4.5,LOW,2026-05-02,0.0,0.0,Stock 107; daily planning demand 44.00; lead 2 days; safety 24; failed replenishments 4
38206,2026-04-30,3,6,80,0,0,27,53,27,0,42.892857142857146,11.522407431429988,1185,56.607142857142854,0.03571428571428571,9,42.142857142857146,SC-0006,Pantry pack 2,2,2,0,2,220.0,143.0,120,Grain Yard,3,-0.75,42.892857142857146,33.0,162.0,462.0,409,1.2356369691923397,20.933753943217667,7579.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,67.2,HIGH,2026-05-01,16649.285714285717,5827.250000000001,Stock 53; daily planning demand 42.89; lead 3 days; safety 33; failed replenishments 9
38207,2026-04-30,3,7,35,43,0,40,38,40,0,34.07142857142857,7.873671887671533,960,59.57142857142857,0.0,3,38.285714285714285,SC-0007,Home care pack 2,3,3,2,3,765.0,436.05,365,Everyday Works,5,4.214285714285715,38.285714285714285,30.0,222.0,490.0,452,1.1153039832285117,16.115107913669064,16569.9,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,82.8,CRITICAL,2026-04-30,117372.85714285713,50470.32857142857,Stock 38; daily planning demand 38.29; lead 5 days; safety 30; failed replenishments 3
38208,2026-04-30,3,8,79,23,0,30,72,30,0,32.357142857142854,7.533698544314987,883,58.892857142857146,0.03571428571428571,7,29.571428571428573,SC-0008,Vegetable box 3,0,0,0,3,105.0,73.5,5,Harvest Circle,1,-2.785714285714281,32.357142857142854,13.0,46.0,272.0,0,2.2251655629139075,14.993329290479078,5292.0,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 72; daily planning demand 32.36; lead 1 days; safety 13; failed replenishments 7
38209,2026-04-30,3,9,60,32,0,15,77,15,0,27.178571428571427,8.304633117539343,761,56.535714285714285,0.0,3,29.571428571428573,SC-0009,Breakfast pack 3,1,1,0,3,180.0,147.6,10,Morning Mill,2,2.392857142857146,29.571428571428573,20.0,80.0,287.0,210,2.83311432325887,13.460518003790272,11365.199999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,2.7,LOW,2026-05-02,0.0,0.0,Stock 77; daily planning demand 29.57; lead 2 days; safety 20; failed replenishments 3
38210,2026-04-30,3,10,51,33,0,17,67,17,0,26.821428571428573,6.997637545409966,753,40.17857142857143,0.03571428571428571,4,25.714285714285715,SC-0010,Pantry pack 3,2,2,1,3,446.0,289.9,120,Grain Yard,3,-1.1071428571428577,26.821428571428573,20.0,101.0,289.0,222,2.4980026631158454,18.741333333333333,19423.3,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,33.3,MEDIUM,2026-05-02,6005.071428571432,2101.7750000000015,Stock 67; daily planning demand 26.82; lead 3 days; safety 20; failed replenishments 4
38211,2026-04-30,3,11,19,0,0,19,0,19,1,24.142857142857142,5.197679579954214,676,29.142857142857142,0.03571428571428571,4,25.428571428571427,SC-0011,Home care pack 3,3,3,2,1,255.0,145.35,365,Everyday Works,5,1.2857142857142847,25.428571428571427,20.0,148.0,326.0,326,0.0,23.19607843137255,0.0,0.0,0.0,False,Critical Stock,Fast Moving,0.0,0.0,0.0,100.0,CRITICAL,2026-04-30,32421.42857142857,13941.214285714286,Stock 0; daily planning demand 25.43; lead 5 days; safety 20; failed replenishments 4
38212,2026-04-30,3,12,47,24,0,20,51,20,1,21.964285714285715,5.972046878193766,626,45.714285714285715,0.0,4,22.0,SC-0012,Vegetable box 4,0,0,2,2,119.0,83.3,5,Harvest Circle,1,0.0357142857142847,22.0,10.0,32.0,186.0,0,2.321951219512195,13.69375,4248.3,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 51; daily planning demand 22.00; lead 1 days; safety 10; failed replenishments 4
38213,2026-04-30,3,13,41,16,0,15,42,15,0,19.892857142857142,4.848361966336028,557,38.5,0.0,4,20.0,SC-0013,Breakfast pack 4,1,1,2,2,204.0,167.28,10,Morning Mill,2,0.10714285714285765,20.0,12.0,52.0,192.0,150,2.111310592459605,14.467532467532468,7025.76,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,19.2,LOW,2026-05-02,0.0,0.0,Stock 42; daily planning demand 20.00; lead 2 days; safety 12; failed replenishments 4
38214,2026-04-30,3,14,36,23,0,14,45,14,0,19.035714285714285,5.343616079419704,536,31.928571428571427,0.0,0,20.428571428571427,SC-0014,Pantry pack 4,2,2,2,2,374.0,243.1,120,Grain Yard,3,1.3928571428571423,20.428571428571427,16.0,78.0,221.0,176,2.3639774859287055,16.787472035794185,10939.5,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,41.8,MEDIUM,2026-05-02,6090.8571428571395,2131.799999999999,Stock 45; daily planning demand 20.43; lead 3 days; safety 16; failed replenishments 0
38215,2026-04-30,3,15,20,26,0,8,38,8,0,17.607142857142858,5.244674799891197,493,23.714285714285715,0.0,3,17.714285714285715,SC-0015,Home care pack 4,3,3,2,1,255.0,145.35,365,Everyday Works,5,0.10714285714285765,17.714285714285715,20.0,109.0,233.0,195,2.158215010141988,20.789156626506024,5523.3,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,65.0,HIGH,2026-05-02,12895.714285714288,5545.157142857144,Stock 38; daily planning demand 17.71; lead 5 days; safety 20; failed replenishments 3
38216,2026-04-30,3,16,34,19,0,12,41,12,0,16.964285714285715,5.391915366801608,475,33.607142857142854,0.0,4,17.142857142857142,SC-0016,Vegetable box 5,0,0,1,2,94.0,65.8,5,Harvest Circle,1,0.17857142857142705,17.142857142857142,9.0,27.0,147.0,0,2.4168421052631577,14.133900106269927,2697.7999999999997,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 41; daily planning demand 17.14; lead 1 days; safety 9; failed replenishments 4
38217,2026-04-30,3,17,17,31,0,12,36,12,0,15.678571428571429,5.504567607929305,432,29.964285714285715,0.03571428571428571,3,18.285714285714285,SC-0017,Breakfast pack 5,1,1,0,1,60.0,49.2,10,Morning Mill,2,2.607142857142856,18.285714285714285,13.0,50.0,178.0,142,2.296127562642369,14.417163289630512,1771.2,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,27.4,MEDIUM,2026-05-01,34.285714285714164,6.171428571428548,Stock 36; daily planning demand 18.29; lead 2 days; safety 13; failed replenishments 3
38218,2026-04-30,3,18,23,9,0,18,14,18,0,16.142857142857142,3.3743508095992905,446,18.428571428571427,0.03571428571428571,7,17.142857142857142,SC-0018,Pantry pack 5,2,2,2,3,561.0,364.65,120,Grain Yard,3,1.0,17.142857142857142,10.0,62.0,182.0,168,0.8672566371681416,24.2015503875969,5105.099999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,77.2,CRITICAL,2026-04-30,20997.428571428572,7349.100000000001,Stock 14; daily planning demand 17.14; lead 3 days; safety 10; failed replenishments 7
38219,2026-04-30,3,19,18,10,0,14,14,14,0,13.321428571428571,4.823196814689145,369,21.571428571428573,0.03571428571428571,4,14.0,SC-0019,Home care pack 5,3,3,1,3,608.0,346.56,365,Everyday Works,5,0.6785714285714288,14.0,18.0,88.0,186.0,172,1.0509383378016086,17.105960264900663,4851.84,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,84.1,CRITICAL,2026-05-01,34048.0,14640.64,Stock 14; daily planning demand 14.00; lead 5 days; safety 18; failed replenishments 4
38220,2026-04-30,3,20,29,0,0,16,13,16,0,12.892857142857142,4.103650459036087,361,27.892857142857142,0.0,5,12.714285714285714,SC-0020,Vegetable box 6,0,0,1,3,142.0,99.4,5,Harvest Circle,1,-0.17857142857142883,12.892857142857142,7.0,20.0,111.0,98,1.0083102493074794,12.942381562099872,1292.2,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,34.6,MEDIUM,2026-05-01,0.0,0.0,Stock 13; daily planning demand 12.89; lead 1 days; safety 7; failed replenishments 5
38221,2026-04-30,3,21,22,12,0,10,24,10,0,12.75,4.274168751759635,331,21.571428571428573,0.14285714285714285,6,11.285714285714286,SC-0021,Breakfast pack 6,1,1,1,3,243.0,199.26,10,Morning Mill,2,-1.4642857142857135,12.75,10.0,36.0,125.0,101,1.8823529411764706,15.344370860927151,4782.24,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,32.4,MEDIUM,2026-05-01,364.5,65.61000000000001,Stock 24; daily planning demand 12.75; lead 2 days; safety 10; failed replenishments 6
38222,2026-04-30,3,22,22,11,0,7,26,7,0,11.357142857142858,4.785891965429423,318,20.035714285714285,0.07142857142857142,7,11.428571428571429,SC-0022,Pantry pack 6,2,2,0,2,220.0,143.0,120,Grain Yard,3,0.07142857142857117,11.428571428571429,14.0,49.0,129.0,103,2.289308176100629,15.871657754010696,3718.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,46.2,MEDIUM,2026-05-02,1822.8571428571427,637.9999999999999,Stock 26; daily planning demand 11.43; lead 3 days; safety 14; failed replenishments 7
38223,2026-04-30,3,23,0,23,0,12,11,12,0,10.535714285714286,4.185354915320297,286,21.25,0.10714285714285714,6,13.714285714285714,SC-0023,Home care pack 6,3,3,2,3,765.0,436.05,365,Everyday Works,5,3.178571428571427,13.714285714285714,16.0,85.0,181.0,170,1.0440677966101695,13.458823529411765,4796.55,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,87.0,CRITICAL,2026-04-30,44042.142857142855,18938.121428571427,Stock 11; daily planning demand 13.71; lead 5 days; safety 16; failed replenishments 6
38224,2026-04-30,3,24,30,5,0,9,26,9,0,10.714285714285714,3.4086724129853865,300,22.714285714285715,0.0,4,9.714285714285714,SC-0024,Vegetable box 7,0,0,2,2,119.0,83.3,5,Harvest Circle,1,-1.0,10.714285714285714,6.0,17.0,92.0,0,2.4266666666666667,13.20754716981132,2165.7999999999997,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 26; daily planning demand 10.71; lead 1 days; safety 6; failed replenishments 4
38225,2026-04-30,3,25,19,14,0,8,25,8,0,9.25,3.5446882535442823,276,21.678571428571427,0.0,2,7.857142857142857,SC-0025,Breakfast pack 7,1,1,1,1,81.0,66.42,10,Morning Mill,2,-1.3928571428571432,9.25,9.0,28.0,93.0,68,2.7027027027027026,12.731466227347612,1660.5,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,9.1,LOW,2026-05-02,0.0,0.0,Stock 25; daily planning demand 9.25; lead 2 days; safety 9; failed replenishments 2
38226,2026-04-30,3,26,30,2,0,13,19,13,0,9.928571428571429,5.17063339789718,269,18.071428571428573,0.03571428571428571,5,9.714285714285714,SC-0026,Pantry pack 7,2,2,1,3,446.0,289.9,120,Grain Yard,3,-0.2142857142857153,9.928571428571429,15.0,45.0,115.0,96,1.9136690647482013,14.885375494071145,5508.099999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,57.6,HIGH,2026-05-01,4810.428571428571,1683.65,Stock 19; daily planning demand 9.93; lead 3 days; safety 15; failed replenishments 5
38227,2026-04-30,3,27,20,0,0,9,11,9,1,8.892857142857142,3.6346000413136874,252,17.321428571428573,0.0,3,8.285714285714286,SC-0027,Home care pack 7,3,3,2,2,510.0,290.7,365,Everyday Works,5,-0.6071428571428559,8.892857142857142,14.0,59.0,121.0,110,1.2369477911646587,14.54845360824742,3197.7,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,81.2,CRITICAL,2026-05-01,17066.78571428571,7338.717857142856,Stock 11; daily planning demand 8.89; lead 5 days; safety 14; failed replenishments 3
